,ftimed,ftimeh,fopen,fhigh,flow,fclose,fvolume,ma5,price_change,shift,p_change
1774,2017.02.21,00:00,0.7687,0.7689,0.7648,0.7673,6287,0.7684799999999996,-0.0012999999999999678,0.7686,-0.16913869372885348
1775,2017.02.22,00:00,0.7672,0.7713,0.7665,0.7702,6320,0.7683599999999997,0.0029000000000000137,0.7673,0.37794865111429865
1776,2017.02.23,00:00,0.7701,0.7739,0.7663,0.7713,8138,0.7687999999999997,0.0010999999999999899,0.7702,0.1428200467411049
1777,2017.02.24,00:00,0.7714,0.7718,0.7662,0.767,6648,0.7688799999999998,-0.0042999999999999705,0.7713,-0.5575003241280916
1778,2017.02.27,00:00,0.768,0.7706,0.7661,0.7673,6351,0.7686199999999997,0.00029999999999996696,0.767,0.03911342894393311
1779,2017.02.28,00:00,0.7672,0.7694,0.7646,0.7655,7020,0.7682599999999998,-0.0018000000000000238,0.7673,-0.23458881793301498
1780,2017.03.01,00:00,0.7656,0.7699,0.7636,0.7676,11353,0.7677399999999999,0.0020999999999999908,0.7655,0.2743305029392542
1781,2017.03.02,00:00,0.7675,0.7681,0.7557,0.7572,7275,0.7649199999999998,-0.010399999999999965,0.7676,-1.3548723293381926
1782,2017.03.03,00:00,0.7571,0.7597,0.7542,0.7595,8022,0.7634199999999999,0.0022999999999999687,0.7572,0.30375066032751835
1783,2017.03.06,00:00,0.7587,0.7608,0.757,0.7577,5588,0.7615,-0.0017999999999999128,0.7595,-0.23699802501644673
1784,2017.03.07,00:00,0.7578,0.7632,0.7576,0.7587,6314,0.7601399999999999,0.0010000000000000009,0.7577,0.13197835554968995
1785,2017.03.08,00:00,0.7588,0.7608,0.7525,0.7525,5997,0.7571199999999999,-0.006200000000000094,0.7587,-0.8171872940556338
1786,2017.03.09,00:00,0.7527,0.7533,0.749,0.7505,7105,0.7557799999999999,-0.0020000000000000018,0.7525,-0.2657807308970102
1787,2017.03.10,00:00,0.7504,0.7556,0.7497,0.7544,7413,0.7547599999999998,0.0039000000000000146,0.7505,0.519653564290475
1788,2017.03.13,00:00,0.7546,0.7591,0.7533,0.757,6426,0.7546199999999997,0.0026000000000000467,0.7544,0.34464475079534024
1789,2017.03.14,00:00,0.7569,0.7579,0.7539,0.7559,6252,0.7540599999999996,-0.0010999999999999899,0.757,-0.14531043593130646
1790,2017.03.15,00:00,0.7558,0.7718,0.7554,0.7705,10433,0.7576599999999997,0.014599999999999946,0.7559,1.9314724169863666
1791,2017.03.16,00:00,0.7703,0.7717,0.7663,0.768,8531,0.7611599999999997,-0.0024999999999999467,0.7705,-0.3244646333549574
1792,2017.03.17,00:00,0.7681,0.7717,0.7663,0.7704,6216,0.7643599999999997,0.0023999999999999577,0.768,0.3124999999999945
1793,2017.03.20,00:00,0.7699,0.7747,0.7696,0.7729,6139,0.7675399999999997,0.0025000000000000577,0.7704,0.3245067497404021
