,ftimed,ftimeh,fopen,fhigh,flow,fclose,fvolume,ma5,price_change,shift,p_change
86,2010.08.27,00:00,1.0576,1.0646,1.0516,1.052,9201,1.0563399999999996,-0.00550000000000006,1.0575,-0.5200945626477598
87,2010.08.30,00:00,1.0493,1.0601,1.0469,1.0594,6886,1.0578599999999996,0.007399999999999851,1.052,0.703422053231925
88,2010.08.31,00:00,1.0597,1.0669,1.057,1.0653,10431,1.0586999999999995,0.005900000000000016,1.0594,0.5569190107608096
89,2010.09.01,00:00,1.0652,1.0654,1.0481,1.0495,8375,1.0567399999999996,-0.015799999999999814,1.0653,-1.48315028630431
90,2010.09.02,00:00,1.0494,1.0552,1.0468,1.052,7626,1.0556399999999995,0.0024999999999999467,1.0495,0.23820867079561187
91,2010.09.03,00:00,1.0519,1.0565,1.0383,1.039,7915,1.0530399999999993,-0.013000000000000123,1.052,-1.2357414448669317
92,2010.09.06,00:00,1.0399,1.0401,1.0336,1.0351,4262,1.0481799999999992,-0.0039000000000000146,1.039,-0.37536092396535276
93,2010.09.07,00:00,1.0349,1.0478,1.0347,1.0476,8266,1.0446399999999993,0.012500000000000178,1.0351,1.2076127910346999
94,2010.09.08,00:00,1.0475,1.0506,1.0342,1.0371,8332,1.0421599999999993,-0.010500000000000176,1.0476,-1.0022909507445756
95,2010.09.09,00:00,1.037,1.0391,1.0297,1.0334,7402,1.0384399999999991,-0.0036999999999998145,1.0371,-0.35676405361101293
96,2010.09.10,00:00,1.0336,1.037,1.0279,1.0347,8732,1.0375799999999993,0.0012999999999998568,1.0334,0.12579833559123832
97,2010.09.13,00:00,1.0334,1.0343,1.0264,1.027,6578,1.0359599999999993,-0.00770000000000004,1.0347,-0.7441770561515454
98,2010.09.14,00:00,1.0269,1.0305,1.0215,1.0274,8742,1.0319199999999993,0.000400000000000178,1.027,0.03894839337879046
99,2010.09.15,00:00,1.0273,1.0319,1.025,1.0261,8828,1.0297199999999995,-0.0013000000000000789,1.0274,-0.12653299591201855
100,2010.09.16,00:00,1.026,1.0288,1.0238,1.0264,8002,1.0283199999999995,0.00029999999999996696,1.0261,0.029236916479872036
101,2010.09.17,00:00,1.0263,1.0349,1.0215,1.0312,7074,1.0276199999999993,0.0047999999999999154,1.0264,0.46765393608728717
102,2010.09.20,00:00,1.0321,1.0345,1.0261,1.0281,6630,1.0278399999999994,-0.0030999999999998806,1.0312,-0.3006206361520443
103,2010.09.21,00:00,1.0279,1.033,1.0216,1.0267,9209,1.0276999999999994,-0.0014000000000000679,1.0281,-0.1361735239762735
104,2010.09.22,00:00,1.0266,1.0358,1.0191,1.0306,10171,1.0285999999999995,0.0039000000000000146,1.0267,0.3798577968247799
105,2010.09.23,00:00,1.0307,1.0379,1.0283,1.0342,8821,1.0301599999999995,0.0036000000000000476,1.0306,0.34931108092373836
106,2010.09.24,00:00,1.0341,1.0354,1.0225,1.0253,8357,1.0289799999999996,-0.008899999999999908,1.0342,-0.8605685554051352
107,2010.09.27,00:00,1.0243,1.0296,1.0222,1.0291,7518,1.0291799999999995,0.0037999999999998035,1.0253,0.3706232322246955
108,2010.09.28,00:00,1.029,1.0361,1.0283,1.0295,9460,1.0297399999999997,0.000400000000000178,1.0291,0.0388689145855775
109,2010.09.29,00:00,1.0294,1.034,1.024,1.0324,8619,1.0300999999999996,0.0028999999999999027,1.0295,0.28169014084506094
110,2010.09.30,00:00,1.0325,1.0344,1.023,1.0291,10206,1.0290799999999996,-0.0033000000000000806,1.0324,-0.3196435490120187
111,2010.10.01,00:00,1.029,1.0312,1.0187,1.02,8789,1.0280199999999997,-0.009099999999999886,1.0291,-0.8842678068214835
112,2010.10.04,00:00,1.0188,1.0243,1.0179,1.0237,7963,1.0269399999999997,0.0037000000000000366,1.02,0.3627450980392193
113,2010.10.05,00:00,1.0238,1.0272,1.0153,1.0156,8831,1.0241599999999997,-0.008099999999999996,1.0237,-0.7912474357721985
114,2010.10.06,00:00,1.0155,1.0165,1.0061,1.0109,8557,1.0198599999999998,-0.0047000000000001485,1.0156,-0.46278062229225564
115,2010.10.07,00:00,1.011,1.0211,1.0077,1.0173,8879,1.0174999999999996,0.006400000000000183,1.0109,0.6330992185181703
116,2010.10.08,00:00,1.0172,1.0231,1.0107,1.011,8593,1.0156999999999996,-0.006300000000000194,1.0173,-0.6192863462105764
117,2010.10.11,00:00,1.01,1.0148,1.0091,1.0136,5959,1.0136799999999997,0.0026000000000001577,1.011,0.25717111770525797
118,2010.10.12,00:00,1.0137,1.0181,1.0089,1.0099,8678,1.0125399999999998,-0.0037000000000000366,1.0136,-0.3650355169692222
119,2010.10.13,00:00,1.0098,1.0104,1.0011,1.0032,7433,1.011,-0.006699999999999928,1.0099,-0.6634320229725644
120,2010.10.14,00:00,1.0031,1.0073,0.9979,1.0038,8305,1.0082999999999998,0.0005999999999999339,1.0032,0.059808612440184795
121,2010.10.15,00:00,1.0039,1.0138,1.0012,1.0117,10155,1.0084399999999998,0.007900000000000018,1.0038,0.787009364415224
122,2010.10.18,00:00,1.0118,1.0227,1.0117,1.017,9229,1.0091199999999998,0.00529999999999986,1.0117,0.5238707126618425
123,2010.10.19,00:00,1.0167,1.0372,1.0161,1.0331,11758,1.0137599999999998,0.016100000000000003,1.017,1.5830875122910526
124,2010.10.20,00:00,1.033,1.0348,1.0207,1.0208,10282,1.01728,-0.012299999999999978,1.0331,-1.190591423869904
125,2010.10.21,00:00,1.0209,1.0301,1.0168,1.0265,11635,1.02182,0.005700000000000038,1.0208,0.5583855799373079
126,2010.10.22,00:00,1.0264,1.0301,1.0222,1.0268,8955,1.0248399999999998,0.00029999999999996696,1.0265,0.029225523623961712
127,2010.10.25,00:00,1.0253,1.0267,1.0154,1.0197,8473,1.0253799999999997,-0.007099999999999884,1.0268,-0.6914686404362957
128,2010.10.26,00:00,1.0198,1.0265,1.018,1.0237,8830,1.0234999999999999,0.0040000000000000036,1.0197,0.39227223693243146
129,2010.10.27,00:00,1.0236,1.0338,1.0225,1.0279,10377,1.0249199999999998,0.0041999999999999815,1.0237,0.4102764481781754
130,2010.10.28,00:00,1.0278,1.0285,1.0181,1.0209,9171,1.0238,-0.007000000000000117,1.0279,-0.6810000972857395
131,2010.10.29,00:00,1.021,1.0247,1.0168,1.0199,8575,1.0224199999999999,-0.0009999999999998899,1.0209,-0.09795278675677245
132,2010.11.01,00:00,1.019,1.0202,1.0126,1.015,8406,1.02148,-0.0049000000000001265,1.0199,-0.4804392587508703
133,2010.11.02,00:00,1.0151,1.0163,1.0079,1.0079,8242,1.01832,-0.007099999999999884,1.015,-0.6995073891625503
134,2010.11.03,00:00,1.0081,1.0156,1.0045,1.0051,10344,1.01376,-0.0027999999999999137,1.0079,-0.2778053378311255
135,2010.11.04,00:00,1.0053,1.0119,1.001,1.002,8437,1.00998,-0.0031000000000001027,1.0051,-0.30842702218685725
136,2010.11.05,00:00,1.0021,1.0083,0.9991,1.0002,8674,1.00604,-0.0018000000000000238,1.002,-0.17964071856287664
137,2010.11.08,00:00,1.0003,1.0055,0.9992,1.0033,8482,1.0037000000000003,0.0031000000000001027,1.0002,0.30993801239753077
138,2010.11.09,00:00,1.0034,1.0092,0.998,1.0079,9984,1.0037000000000003,0.0045999999999999375,1.0033,0.45848699292334666
139,2010.11.10,00:00,1.0078,1.009,0.9993,1.0007,12189,1.0028200000000003,-0.007200000000000095,1.0079,-0.7143565829943541
140,2010.11.11,00:00,1.0008,1.0071,0.9976,1.0033,9129,1.0030800000000002,0.0026000000000001577,1.0007,0.25981812731089815
141,2010.11.12,00:00,1.0032,1.0145,1.0026,1.0089,12158,1.00482,0.005599999999999827,1.0033,0.5581580783414559
142,2010.11.15,00:00,1.0107,1.0138,1.0056,1.0095,8732,1.0060600000000002,0.000600000000000156,1.0089,0.05947071067500803
143,2010.11.16,00:00,1.0096,1.0254,1.007,1.022,11279,1.00888,0.012499999999999956,1.0095,1.2382367508667613
144,2010.11.17,00:00,1.0219,1.0259,1.0181,1.0243,9447,1.0136,0.0022999999999999687,1.022,0.2250489236790576
145,2010.11.18,00:00,1.0244,1.0245,1.0155,1.0187,8897,1.01668,-0.005600000000000049,1.0243,-0.5467148296397588
146,2010.11.19,00:00,1.0186,1.0233,1.0163,1.0177,7479,1.0184400000000002,-0.0009999999999998899,1.0187,-0.09816432708352704
147,2010.11.22,00:00,1.0164,1.0217,1.012,1.0184,6752,1.0202200000000001,0.0006999999999999229,1.0177,0.06878254888473252
148,2010.11.23,00:00,1.0185,1.0263,1.0166,1.0244,9325,1.0207000000000002,0.006000000000000005,1.0184,0.5891594658287516
149,2010.11.24,00:00,1.0245,1.0246,1.0091,1.0097,8844,1.0177800000000001,-0.014699999999999935,1.0244,-1.4349863334634845
150,2010.11.25,00:00,1.0098,1.0123,1.0075,1.0091,4316,1.0158600000000002,-0.0005999999999999339,1.0097,-0.05942359116568623
151,2010.11.26,00:00,1.0089,1.0246,1.0084,1.0199,7194,1.0163,0.01079999999999992,1.0091,1.0702606282826201
152,2010.11.29,00:00,1.0163,1.0257,1.0163,1.0179,8154,1.0162,-0.0020000000000000018,1.0199,-0.1960976566330034
153,2010.11.30,00:00,1.018,1.0286,1.017,1.0262,11184,1.0165600000000001,0.008299999999999974,1.0179,0.8154042636801232
154,2010.12.01,00:00,1.0261,1.027,1.0141,1.017,10032,1.01802,-0.009200000000000097,1.0262,-0.8965114012863085
155,2010.12.02,00:00,1.0169,1.0189,1.0024,1.0027,11206,1.01674,-0.01429999999999998,1.017,-1.4060963618485725
156,2010.12.03,00:00,1.0028,1.008,1.0002,1.0032,8445,1.0134,0.000500000000000167,1.0027,0.049865363518516705
157,2010.12.06,00:00,1.0034,1.0082,1.002,1.0056,7074,1.0109400000000002,0.0023999999999999577,1.0032,0.2392344497607613
158,2010.12.07,00:00,1.0057,1.0124,1.0011,1.0122,7566,1.00814,0.006599999999999939,1.0056,0.6563245823388961
159,2010.12.08,00:00,1.0123,1.0139,1.0063,1.0111,8212,1.00696,-0.0010999999999998789,1.0122,-0.10867417506420458
160,2010.12.09,00:00,1.011,1.0126,1.0066,1.0104,7763,1.0085000000000002,-0.000700000000000145,1.0111,-0.0692315300168277
161,2010.12.10,00:00,1.0103,1.0116,1.0083,1.0093,5819,1.0097200000000002,-0.0010999999999998789,1.0104,-0.10886777513854701
